nail,transect,point,x,y,z
0.00333,10,26,-33.9741687,100.9136831,-6.377156678
0.00333,10,27,-33.97446067,100.9106669,-6.376918011
0.00333,10,28,-33.97475264,100.9076507,-6.376918011
0.00333,10,29,-33.9750446,100.9046345,-6.376918011
0.00333,10,30,-33.97533657,100.9016183,-6.374270598
0.00333,10,31,-33.97562853,100.8986021,-6.374270598
0.00333,10,32,-33.9759205,100.8955859,-6.369213035
0.00333,10,33,-33.97621246,100.8925696,-6.367349976
0.00333,10,34,-33.97650443,100.8895534,-6.365088655
0.00333,10,35,-33.97679639,100.8865372,-6.364323968
0.00333,10,36,-33.97708836,100.883521,-6.370167297
0.00333,10,37,-33.97738032,100.8805048,0
0.00333,10,38,-33.97767229,100.8774886,-6.35600636
0.00333,10,39,-33.97796425,100.8744724,-6.360882358
0.00333,10,40,-33.97825622,100.8714562,-6.360121085
0.00333,10,41,-33.97854818,100.86844,-6.360121085
0.00333,10,42,-33.97884015,100.8654238,-6.362451634
0.00333,10,43,-33.97913212,100.8624076,-6.360012267
0.00333,10,44,-33.97942408,100.8593914,-6.35925272
0.00333,10,45,-33.97971605,100.8563752,-6.35925272
0.00333,10,46,-33.98000801,100.853359,-6.363564451
0.00333,10,47,-33.98029998,100.8503428,-6.363885516
0.00333,10,48,-33.98059194,100.8473266,-6.362320679
0.00333,10,49,-33.98088391,100.8443104,-6.362320679
0.00333,10,50,-33.98117587,100.8412942,-6.363297848
0.00333,10,51,-33.98146784,100.838278,-6.362405435
0.00333,10,52,-33.9817598,100.8352618,-6.35770655
0.00333,10,53,-33.98205177,100.8322455,-6.356223353
0.00333,10,54,-33.98234373,100.8292293,-6.355122657
0.00333,10,55,-33.9826357,100.8262131,-6.354149585
0.00333,10,56,-33.98292767,100.8231969,-6.355363145
0.00333,10,57,-33.98321963,100.8201807,-6.355454006
0.00333,10,58,-33.9835116,100.8171645,-6.355794836
0.00333,10,59,-33.98380356,100.8141483,-6.355817374
0.00333,10,60,-33.98409553,100.8111321,-6.357371318
0.00333,10,61,-33.98438749,100.8081159,-6.357788829
0.00333,10,62,-33.98467946,100.8050997,-6.359812034
0.00333,10,63,-33.98497142,100.8020835,-6.363239981
0.00333,10,64,-33.98526339,100.7990673,-6.366476277
0.00333,10,65,-33.98555535,100.7960511,-6.370919631
0.00333,10,66,-33.98584732,100.7930349,-6.384855728
0.00333,10,67,-33.98613928,100.7900187,-6.394568745
0.00333,10,68,-33.98643125,100.7870025,-6.397262397
0.00333,10,69,-33.98672321,100.7839863,-6.397499241
0.00333,10,70,-33.98701518,100.7809701,-6.391122794
0.00333,10,71,-33.98730715,100.7779539,-6.387750967
0.00333,10,72,-33.98759911,100.7749377,-6.381187213
0.00333,10,73,-33.98789108,100.7719214,-6.381187213
0.00333,10,74,-33.98818304,100.7689052,-6.38634945
0.00333,10,75,-33.98847501,100.765889,-6.38634945
0.00333,10,76,-33.98876697,100.7628728,-6.388322371
0.00333,10,77,-33.98905894,100.7598566,-6.414663115
0.00333,10,78,-33.9893509,100.7568404,-6.414663115
0.00333,10,79,-33.98964287,100.7538242,-6.430038375
0.00333,10,80,-33.98993483,100.750808,-6.428065166
0.00333,10,81,-33.9902268,100.7477918,-6.427385295
0.00333,10,82,-33.99051876,100.7447756,-6.426879788
0.00333,10,83,-33.99081073,100.7417594,-6.426879788
0.00333,10,84,-33.9911027,100.7387432,-6.42808509
0.00333,10,85,-33.99139466,100.735727,-6.428341224
0.00333,10,86,-33.99168663,100.7327108,-6.42837151
0.00333,10,87,-33.99197859,100.7296946,-6.427796644
0.00333,10,88,-33.99227056,100.7266784,-6.426345804
0.00333,10,89,-33.99256252,100.7236622,-6.426034444
0.00333,10,90,-33.99285449,100.720646,-6.426158617
0.00333,10,91,-33.99314645,100.7176298,-6.427153374
0.00333,10,92,-33.99343842,100.7146136,-6.427153374
0.00333,10,93,-33.99373038,100.7115973,-6.425848763
0.00333,10,94,-33.99402235,100.7085811,-6.425627765
0.00333,10,95,-33.99431431,100.7055649,-6.425761952
0.00333,10,96,-33.99460628,100.7025487,-6.425760724
0.00333,10,97,-33.99489824,100.6995325,-6.426234982
0.00333,10,98,-33.99519021,100.6965163,-6.427353789
0.00333,10,99,-33.99548218,100.6935001,-6.428362584
0.00333,11,0,-33.98079686,100.9934808,0
0.00333,11,1,-33.98108882,100.9904646,0
0.00333,11,2,-33.98138079,100.9874484,0
0.00333,11,3,-33.98167275,100.9844322,0
0.00333,11,4,-33.98196472,100.981416,0
0.00333,11,5,-33.98225668,100.9783998,0
0.00333,11,6,-33.98254865,100.9753836,0
0.00333,11,7,-33.98284061,100.9723674,-6.35836935
0.00333,11,8,-33.98313258,100.9693512,-6.35836935
0.00333,11,9,-33.98342455,100.966335,0
0.00333,11,10,-33.98371651,100.9633188,0
0.00333,11,11,-33.98400848,100.9603026,-6.362370117
0.00333,11,12,-33.98430044,100.9572864,-6.362228867
0.00333,11,13,-33.98459241,100.9542702,-6.361279787
0.00333,11,14,-33.98488437,100.951254,-6.365659794
0.00333,11,15,-33.98517634,100.9482377,-6.364210732
0.00333,11,16,-33.9854683,100.9452215,-6.364210732
0.00333,11,17,-33.98576027,100.9422053,-6.366176972
0.00333,11,18,-33.98605223,100.9391891,-6.368060446
0.00333,11,19,-33.9863442,100.9361729,-6.367850891
0.00333,11,20,-33.98663616,100.9331567,-6.368292104
0.00333,11,21,-33.98692813,100.9301405,-6.366281453
0.00333,11,22,-33.9872201,100.9271243,-6.364562568
0.00333,11,23,-33.98751206,100.9241081,-6.366481194
0.00333,11,24,-33.98780403,100.9210919,-6.372034535
0.00333,11,25,-33.98809599,100.9180757,-6.374213267
0.00333,11,26,-33.98838796,100.9150595,-6.372227775
0.00333,11,27,-33.98867992,100.9120433,-6.372227775
0.00333,11,28,-33.98897189,100.9090271,-6.372527534
0.00333,11,29,-33.98926385,100.9060109,-6.375469414
0.00333,11,30,-33.98955582,100.9029947,-6.375303524
0.00333,11,31,-33.98984778,100.8999785,-6.374052269
0.00333,11,32,-33.99013975,100.8969623,-6.373493474
0.00333,11,33,-33.99043171,100.8939461,-6.372971427
0.00333,11,34,-33.99072368,100.8909299,-6.361581816
0.00333,11,35,-33.99101564,100.8879136,-6.361581816
0.00333,11,36,-33.99130761,100.8848974,-6.362940696
0.00333,11,37,-33.99159958,100.8818812,-6.35754372
0.00333,11,38,-33.99189154,100.878865,-6.357950387
0.00333,11,39,-33.99218351,100.8758488,-6.362134889
0.00333,11,40,-33.99247547,100.8728326,-6.358751374
0.00333,11,41,-33.99276744,100.8698164,-6.353207351
0.00333,11,42,-33.9930594,100.8668002,-6.348123423
0.00333,11,43,-33.99335137,100.863784,-6.348123423
0.00333,11,44,-33.99364333,100.8607678,-6.349919706
0.00333,11,45,-33.9939353,100.8577516,-6.353828875
0.00333,11,46,-33.99422726,100.8547354,-6.3597394
0.00333,11,47,-33.99451923,100.8517192,-6.360979447
0.00333,11,48,-33.99481119,100.848703,-6.362029076
0.00333,11,49,-33.99510316,100.8456868,-6.366638898
0.00333,11,50,-33.99539513,100.8426706,-6.365912553
0.00333,11,51,-33.99568709,100.8396544,-6.3579683
0.00333,11,52,-33.99597906,100.8366382,-6.355007413
0.00333,11,53,-33.99627102,100.833622,-6.348123407
0.00333,11,54,-33.99656299,100.8306058,-6.346330698
0.00333,11,55,-33.99685495,100.8275895,-6.345587027
0.00333,11,56,-33.99714692,100.8245733,-6.347470673
0.00333,11,57,-33.99743888,100.8215571,-6.3469992
0.00333,11,58,-33.99773085,100.8185409,-6.345928707
0.00333,11,59,-33.99802281,100.8155247,-6.345928707
0.00333,11,60,-33.99831478,100.8125085,-6.347553793
0.00333,11,61,-33.99860674,100.8094923,-6.348363292
0.00333,11,62,-33.99889871,100.8064761,-6.349254865
0.00333,11,63,-33.99919067,100.8034599,-6.349254865
0.00333,11,64,-33.99948264,100.8004437,-6.354889933
0.00333,11,65,-33.99977461,100.7974275,-6.35521641
0.00333,11,66,-34.00006657,100.7944113,-6.35521641
0.00333,11,67,-34.00035854,100.7913951,-6.360397724
0.00333,11,68,-34.0006505,100.7883789,-6.362914239
0.00333,11,69,-34.00094247,100.7853627,-6.363113367
0.00333,11,70,-34.00123443,100.7823465,-6.4011662
0.00333,11,71,-34.0015264,100.7793303,-6.407161714
0.00333,11,72,-34.00181836,100.7763141,-6.409568145
0.00333,11,73,-34.00211033,100.7732979,-6.411286243
0.00333,11,74,-34.00240229,100.7702817,-6.415285699
0.00333,11,75,-34.00269426,100.7672654,-6.418078118
0.00333,11,76,-34.00298622,100.7642492,-6.420006961
0.00333,11,77,-34.00327819,100.761233,-6.422255653
0.00333,11,78,-34.00357016,100.7582168,-6.427660917
0.00333,11,79,-34.00386212,100.7552006,-6.432456674
0.00333,11,80,-34.00415409,100.7521844,-6.433055306
0.00333,11,81,-34.00444605,100.7491682,-6.432528104
0.00333,11,82,-34.00473802,100.746152,-6.432018338
0.00333,11,83,-34.00502998,100.7431358,-6.431829128
0.00333,11,84,-34.00532195,100.7401196,-6.430791115
0.00333,11,85,-34.00561391,100.7371034,-6.429707141
0.00333,11,86,-34.00590588,100.7340872,-6.429470584
0.00333,11,87,-34.00619784,100.731071,-6.428733765
0.00333,11,88,-34.00648981,100.7280548,-6.428733765
0.00333,11,89,-34.00678177,100.7250386,-6.42866955
0.00333,11,90,-34.00707374,100.7220224,-6.428344624
0.00333,11,91,-34.0073657,100.7190062,-6.428008414
0.00333,11,92,-34.00765767,100.71599,-6.428008414
0.00333,11,93,-34.00794964,100.7129738,-6.42842957
0.00333,11,94,-34.0082416,100.7099576,-6.429550726
0.00333,11,95,-34.00853357,100.7069413,-6.43094834
0.00333,11,96,-34.00882553,100.7039251,-6.427270234
0.00333,11,97,-34.0091175,100.7009089,-6.427270234
0.00333,11,98,-34.00940946,100.6978927,-6.429359043
0.00333,11,99,-34.00970143,100.6948765,-6.429311069
0.00333,12,0,-33.99501611,100.9948572,0
0.00333,12,1,-33.99530808,100.991841,0
0.00333,12,2,-33.99560004,100.9888248,0
0.00333,12,3,-33.99589201,100.9858086,0
0.00333,12,4,-33.99618397,100.9827924,-6.344854943
0.00333,12,5,-33.99647594,100.9797762,-6.344958005
0.00333,12,6,-33.9967679,100.97676,-6.344958005
0.00333,12,7,-33.99705987,100.9737438,-6.348071805
0.00333,12,8,-33.99735183,100.9707276,-6.349048853
0.00333,12,9,-33.9976438,100.9677114,-6.35290465
0.00333,12,10,-33.99793576,100.9646952,0
0.00333,12,11,-33.99822773,100.961679,0
0.00333,12,12,-33.99851969,100.9586628,0
0.00333,12,13,-33.99881166,100.9556466,-6.363210607
0.00333,12,14,-33.99910362,100.9526304,-6.363210607
0.00333,12,15,-33.99939559,100.9496142,-6.365544396
0.00333,12,16,-33.99968756,100.946598,-6.36401399
0.00333,12,17,-33.99997952,100.9435817,-6.366881394
0.00333,12,18,-34.00027149,100.9405655,-6.37004545
0.00333,12,19,-34.00056345,100.9375493,-6.372385662
0.00333,12,20,-34.00085542,100.9345331,-6.373080134
0.00333,12,21,-34.00114738,100.9315169,-6.371628747
0.00333,12,22,-34.00143935,100.9285007,-6.370713269
0.00333,12,23,-34.00173131,100.9254845,-6.371791205
0.00333,12,24,-34.00202328,100.9224683,-6.372484193
0.00333,12,25,-34.00231524,100.9194521,-6.371354835
0.00333,12,26,-34.00260721,100.9164359,-6.370088359
0.00333,12,27,-34.00289917,100.9134197,-6.369924694
0.00333,12,28,-34.00319114,100.9104035,-6.369503692
0.00333,12,29,-34.0034831,100.9073873,-6.369503692
0.00333,12,30,-34.00377507,100.9043711,-6.369503692
0.00333,12,31,-34.00406704,100.9013549,-6.370128121
0.00333,12,32,-34.004359,100.8983387,-6.370128121
0.00333,12,33,-34.00465097,100.8953225,-6.370128121
0.00333,12,34,-34.00494293,100.8923063,-6.371791758
0.00333,12,35,-34.0052349,100.8892901,-6.370410395
0.00333,12,36,-34.00552686,100.8862739,-6.370410395
0.00333,12,37,-34.00581883,100.8832576,-6.3689538
0.00333,12,38,-34.00611079,100.8802414,-6.367889044
0.00333,12,39,-34.00640276,100.8772252,-6.367723799
0.00333,12,40,-34.00669472,100.874209,-6.366031683
0.00333,12,41,-34.00698669,100.8711928,-6.366031683
0.00333,12,42,-34.00727865,100.8681766,-6.363538441
0.00333,12,43,-34.00757062,100.8651604,-6.363400752
0.00333,12,44,-34.00786259,100.8621442,-6.364009313
0.00333,12,45,-34.00815455,100.859128,-6.366184399
0.00333,12,46,-34.00844652,100.8561118,-6.366274725
0.00333,12,47,-34.00873848,100.8530956,-6.367408904
0.00333,12,48,-34.00903045,100.8500794,-6.367288677
0.00333,12,49,-34.00932241,100.8470632,-6.363690505
0.00333,12,50,-34.00961438,100.844047,-6.352646906
0.00333,12,51,-34.00990634,100.8410308,-6.344950554
0.00333,12,52,-34.01019831,100.8380146,-6.344413901
0.00333,12,53,-34.01049027,100.8349984,-6.342795775
0.00333,12,54,-34.01078224,100.8319822,-6.341616839
0.00333,12,55,-34.0110742,100.828966,-6.341616839
0.00333,12,56,-34.01136617,100.8259498,-6.341248442
0.00333,12,57,-34.01165813,100.8229335,-6.341248442
0.00333,12,58,-34.0119501,100.8199173,-6.343335036
0.00333,12,59,-34.01224207,100.8169011,-6.343372954
0.00333,12,60,-34.01253403,100.8138849,-6.344109079
0.00333,12,61,-34.012826,100.8108687,-6.34480967
0.00333,12,62,-34.01311796,100.8078525,-6.341990642
0.00333,12,63,-34.01340993,100.8048363,-6.340466182
0.00333,12,64,-34.01370189,100.8018201,-6.340863651
0.00333,12,65,-34.01399386,100.7988039,-6.348019033
0.00333,12,66,-34.01428582,100.7957877,-6.348195454
0.00333,12,67,-34.01457779,100.7927715,-6.352600493
0.00333,12,68,-34.01486975,100.7897553,-6.359197971
0.00333,12,69,-34.01516172,100.7867391,-6.391074231
0.00333,12,70,-34.01545368,100.7837229,-6.394847383
0.00333,12,71,-34.01574565,100.7807067,-6.400875811
0.00333,12,72,-34.01603762,100.7776905,-6.407796906
0.00333,12,73,-34.01632958,100.7746743,-6.410377346
0.00333,12,74,-34.01662155,100.7716581,-6.412296435
0.00333,12,75,-34.01691351,100.7686419,-6.418113636
0.00333,12,76,-34.01720548,100.7656257,-6.428009543
0.00333,12,77,-34.01749744,100.7626094,-6.430747483
0.00333,12,78,-34.01778941,100.7595932,-6.432336592
0.00333,12,79,-34.01808137,100.756577,-6.434937075
0.00333,12,80,-34.01837334,100.7535608,-6.434587053
0.00333,12,81,-34.0186653,100.7505446,-6.435155176
0.00333,12,82,-34.01895727,100.7475284,-6.436047305
0.00333,12,83,-34.01924923,100.7445122,-6.436366552
0.00333,12,84,-34.0195412,100.741496,-6.435660786
0.00333,12,85,-34.01983316,100.7384798,-6.434469301
0.00333,12,86,-34.02012513,100.7354636,-6.433026678
0.00333,12,87,-34.0204171,100.7324474,-6.432468121
0.00333,12,88,-34.02070906,100.7294312,-6.432204983
0.00333,12,89,-34.02100103,100.726415,-6.432522752
0.00333,12,90,-34.02129299,100.7233988,-6.43219268
0.00333,12,91,-34.02158496,100.7203826,-6.431992987
0.00333,12,92,-34.02187692,100.7173664,-6.432590668
0.00333,12,93,-34.02216889,100.7143502,-6.433708725
0.00333,12,94,-34.02246085,100.711334,-6.435619842
0.00333,12,95,-34.02275282,100.7083178,-6.436206403
0.00333,12,96,-34.02304478,100.7053016,-6.437319581
0.00333,12,97,-34.02333675,100.7022853,-6.439011731
0.00333,12,98,-34.02362871,100.6992691,-6.444658908
0.00333,12,99,-34.02392068,100.6962529,-6.445903412
0.00333,13,0,-34.00923536,100.9962336,-6.354311473
0.00333,13,1,-34.00952733,100.9932174,-6.354311473
0.00333,13,2,-34.00981929,100.9902012,-6.350836717
0.00333,13,3,-34.01011126,100.987185,-6.350836717
0.00333,13,4,-34.01040322,100.9841688,-6.346314925
0.00333,13,5,-34.01069519,100.9811526,-6.346314925
0.00333,13,6,-34.01098715,100.9781364,-6.348723861
0.00333,13,7,-34.01127912,100.9751202,-6.347558844
0.00333,13,8,-34.01157108,100.972104,-6.352697852
0.00333,13,9,-34.01186305,100.9690878,-6.354731525
0.00333,13,10,-34.01215502,100.9660716,-6.355874861
0.00333,13,11,-34.01244698,100.9630554,-6.355874861
0.00333,13,12,-34.01273895,100.9600392,0
0.00333,13,13,-34.01303091,100.957023,0
0.00333,13,14,-34.01332288,100.9540068,0
0.00333,13,15,-34.01361484,100.9509906,0
0.00333,13,16,-34.01390681,100.9479744,0
0.00333,13,17,-34.01419877,100.9449582,-6.37599638
0.00333,13,18,-34.01449074,100.9419419,-6.372689933
0.00333,13,19,-34.0147827,100.9389257,-6.372689933
0.00333,13,20,-34.01507467,100.9359095,-6.37515338
0.00333,13,21,-34.01536663,100.9328933,-6.375362375
0.00333,13,22,-34.0156586,100.9298771,-6.372471802
0.00333,13,23,-34.01595057,100.9268609,-6.372141648
0.00333,13,24,-34.01624253,100.9238447,-6.370992206
0.00333,13,25,-34.0165345,100.9208285,-6.370284942
0.00333,13,26,-34.01682646,100.9178123,-6.370284942
0.00333,13,27,-34.01711843,100.9147961,-6.373225619
0.00333,13,28,-34.01741039,100.9117799,-6.370287618
0.00333,13,29,-34.01770236,100.9087637,-6.369587793
0.00333,13,30,-34.01799432,100.9057475,-6.369587793
0.00333,13,31,-34.01828629,100.9027313,-6.372390529
0.00333,13,32,-34.01857825,100.8997151,-6.372222228
0.00333,13,33,-34.01887022,100.8966989,-6.367210006
0.00333,13,34,-34.01916218,100.8936827,-6.366894993
0.00333,13,35,-34.01945415,100.8906665,-6.361755127
0.00333,13,36,-34.01974611,100.8876503,-6.361755127
0.00333,13,37,-34.02003808,100.8846341,-6.361755127
0.00333,13,38,-34.02033005,100.8816178,-6.360565446
0.00333,13,39,-34.02062201,100.8786016,-6.358651755
0.00333,13,40,-34.02091398,100.8755854,-6.356938875
0.00333,13,41,-34.02120594,100.8725692,-6.356938875
0.00333,13,42,-34.02149791,100.869553,-6.357746824
0.00333,13,43,-34.02178987,100.8665368,-6.360057007
0.00333,13,44,-34.02208184,100.8635206,-6.360697369
0.00333,13,45,-34.0223738,100.8605044,-6.361377484
0.00333,13,46,-34.02266577,100.8574882,-6.36499058
0.00333,13,47,-34.02295773,100.854472,-6.368221007
0.00333,13,48,-34.0232497,100.8514558,-6.369217548
0.00333,13,49,-34.02354166,100.8484396,-6.370670158
0.00333,13,50,-34.02383363,100.8454234,-6.36972345
0.00333,13,51,-34.02412559,100.8424072,-6.35591972
0.00333,13,52,-34.02441756,100.839391,-6.35591972
0.00333,13,53,-34.02470953,100.8363748,-6.349466558
0.00333,13,54,-34.02500149,100.8333586,-6.348679843
0.00333,13,55,-34.02529346,100.8303424,-6.351764935
0.00333,13,56,-34.02558542,100.8273262,-6.351764935
0.00333,13,57,-34.02587739,100.82431,-6.348492507
0.00333,13,58,-34.02616935,100.8212937,-6.347404909
0.00333,13,59,-34.02646132,100.8182775,-6.34600907
0.00333,13,60,-34.02675328,100.8152613,-6.34600907
0.00333,13,61,-34.02704525,100.8122451,-6.346251841
0.00333,13,62,-34.02733721,100.8092289,-6.345330547
0.00333,13,63,-34.02762918,100.8062127,-6.344087384
0.00333,13,64,-34.02792114,100.8031965,-6.344087384
0.00333,13,65,-34.02821311,100.8001803,-6.34639645
0.00333,13,66,-34.02850508,100.7971641,-6.348494796
0.00333,13,67,-34.02879704,100.7941479,-6.382256266
0.00333,13,68,-34.02908901,100.7911317,-6.383733805
0.00333,13,69,-34.02938097,100.7881155,-6.387555668
0.00333,13,70,-34.02967294,100.7850993,-6.391779799
0.00333,13,71,-34.0299649,100.7820831,-6.392947204
0.00333,13,72,-34.03025687,100.7790669,-6.407416378
0.00333,13,73,-34.03054883,100.7760507,-6.410453505
0.00333,13,74,-34.0308408,100.7730345,-6.415116201
0.00333,13,75,-34.03113276,100.7700183,-6.42135303
0.00333,13,76,-34.03142473,100.7670021,-6.426405701
0.00333,13,77,-34.03171669,100.7639859,-6.428431577
0.00333,13,78,-34.03200866,100.7609696,-6.430654762
0.00333,13,79,-34.03230062,100.7579534,-6.432879898
0.00333,13,80,-34.03259259,100.7549372,-6.435137485
0.00333,13,81,-34.03288456,100.751921,-6.436036062
0.00333,13,82,-34.03317652,100.7489048,-6.437257152
0.00333,13,83,-34.03346849,100.7458886,-6.438159959
0.00333,13,84,-34.03376045,100.7428724,-6.432303496
0.00333,13,85,-34.03405242,100.7398562,-6.432303496
0.00333,13,86,-34.03434438,100.73684,-6.431757825
0.00333,13,87,-34.03463635,100.7338238,-6.431757825
0.00333,13,88,-34.03492831,100.7308076,-6.433181242
0.00333,13,89,-34.03522028,100.7277914,-6.433370428
0.00333,13,90,-34.03551224,100.7247752,-6.433620917
0.00333,13,91,-34.03580421,100.721759,-6.433839011
0.00333,13,92,-34.03609617,100.7187428,-6.435535435
0.00333,13,93,-34.03638814,100.7157266,-6.437434302
0.00333,13,94,-34.03668011,100.7127104,-6.437570379
0.00333,13,95,-34.03697207,100.7096942,-6.441796786
0.00333,13,96,-34.03726404,100.706678,-6.444394945
0.00333,13,97,-34.037556,100.7036618,-6.447709686
0.00333,13,98,-34.03784797,100.7006455,-6.451272228
0.00333,13,99,-34.03813993,100.6976293,-6.453261834
0.00333,14,0,-34.02345461,100.99761,-6.346262275
0.00333,14,1,-34.02374658,100.9945938,-6.343198476
0.00333,14,2,-34.02403854,100.9915776,-6.343198476
0.00333,14,3,-34.02433051,100.9885614,-6.350740795
0.00333,14,4,-34.02462248,100.9855452,-6.350740795
0.00333,14,5,-34.02491444,100.982529,-6.34833371
0.00333,14,6,-34.02520641,100.9795128,-6.34833371
0.00333,14,7,-34.02549837,100.9764966,-6.347242373
0.00333,14,8,-34.02579034,100.9734804,0
0.00333,14,9,-34.0260823,100.9704642,0
0.00333,14,10,-34.02637427,100.967448,0
0.00333,14,11,-34.02666623,100.9644318,0
0.00333,14,12,-34.0269582,100.9614156,0
0.00333,14,13,-34.02725016,100.9583994,0
0.00333,14,14,-34.02754213,100.9553832,0
0.00333,14,15,-34.02783409,100.952367,0
0.00333,14,16,-34.02812606,100.9493508,-6.377909317
0.00333,14,17,-34.02841803,100.9463346,-6.375691963
0.00333,14,18,-34.02870999,100.9433184,-6.376005056
0.00333,14,19,-34.02900196,100.9403022,-6.376769079
0.00333,14,20,-34.02929392,100.9372859,-6.376031168
0.00333,14,21,-34.02958589,100.9342697,-6.374495698
0.00333,14,22,-34.02987785,100.9312535,-6.372230788
0.00333,14,23,-34.03016982,100.9282373,-6.370610784
0.00333,14,24,-34.03046178,100.9252211,-6.369605857
0.00333,14,25,-34.03075375,100.9222049,-6.369605857
0.00333,14,26,-34.03104571,100.9191887,-6.3691526
0.00333,14,27,-34.03133768,100.9161725,-6.3691526
0.00333,14,28,-34.03162964,100.9131563,-6.369589062
0.00333,14,29,-34.03192161,100.9101401,-6.369013299
0.00333,14,30,-34.03221357,100.9071239,-6.368510493
0.00333,14,31,-34.03250554,100.9041077,-6.367665405
0.00333,14,32,-34.03279751,100.9010915,-6.366285839
0.00333,14,33,-34.03308947,100.8980753,-6.365135653
0.00333,14,34,-34.03338144,100.8950591,-6.364972484
0.00333,14,35,-34.0336734,100.8920429,-6.364661371
0.00333,14,36,-34.03396537,100.8890267,-6.364661371
0.00333,14,37,-34.03425733,100.8860105,-6.367635888
0.00333,14,38,-34.0345493,100.8829943,-6.364002184
0.00333,14,39,-34.03484126,100.8799781,-6.362579762
0.00333,14,40,-34.03513323,100.8769618,-6.361268205
0.00333,14,41,-34.03542519,100.8739456,-6.361268205
0.00333,14,42,-34.03571716,100.8709294,-6.362137803
0.00333,14,43,-34.03600912,100.8679132,-6.362038133
0.00333,14,44,-34.03630109,100.864897,-6.362759386
0.00333,14,45,-34.03659306,100.8618808,-6.367160482
0.00333,14,46,-34.03688502,100.8588646,-6.368436868
0.00333,14,47,-34.03717699,100.8558484,-6.370543333
0.00333,14,48,-34.03746895,100.8528322,-6.371030399
0.00333,14,49,-34.03776092,100.849816,-6.371333339
0.00333,14,50,-34.03805288,100.8467998,-6.372516865
0.00333,14,51,-34.03834485,100.8437836,-6.37327047
0.00333,14,52,-34.03863681,100.8407674,-6.374010767
0.00333,14,53,-34.03892878,100.8377512,-6.3744115
0.00333,14,54,-34.03922074,100.834735,-6.374943146
0.00333,14,55,-34.03951271,100.8317188,-6.375933422
0.00333,14,56,-34.03980467,100.8287026,-6.376812578
0.00333,14,57,-34.04009664,100.8256864,-6.37767492
0.00333,14,58,-34.0403886,100.8226702,-6.379632843
0.00333,14,59,-34.04068057,100.819654,-6.383338217
0.00333,14,60,-34.04097254,100.8166377,-6.385272424
0.00333,14,61,-34.0412645,100.8136215,-6.386489578
0.00333,14,62,-34.04155647,100.8106053,-6.386917594
0.00333,14,63,-34.04184843,100.8075891,-6.387149773
0.00333,14,64,-34.0421404,100.8045729,-6.388898426
0.00333,14,65,-34.04243236,100.8015567,-6.388667414
0.00333,14,66,-34.04272433,100.7985405,-6.389045952
0.00333,14,67,-34.04301629,100.7955243,-6.389045952
0.00333,14,68,-34.04330826,100.7925081,-6.389049481
0.00333,14,69,-34.04360022,100.7894919,-6.390142018
0.00333,14,70,-34.04389219,100.7864757,-6.391076435
0.00333,14,71,-34.04418415,100.7834595,-6.401115033
0.00333,14,72,-34.04447612,100.7804433,-6.40722934
0.00333,14,73,-34.04476808,100.7774271,-6.410842436
0.00333,14,74,-34.04506005,100.7744109,-6.416159388
0.00333,14,75,-34.04535202,100.7713947,-6.419537055
0.00333,14,76,-34.04564398,100.7683785,-6.422438211
0.00333,14,77,-34.04593595,100.7653623,-6.426287891
0.00333,14,78,-34.04622791,100.7623461,-6.429160969
0.00333,14,79,-34.04651988,100.7593299,-6.42960354
0.00333,14,80,-34.04681184,100.7563136,-6.430471425
0.00333,14,81,-34.04710381,100.7532974,-6.432565797
0.00333,14,82,-34.04739577,100.7502812,-6.433097235
0.00333,14,83,-34.04768774,100.747265,-6.433954919
0.00333,14,84,-34.0479797,100.7442488,-6.434072817
0.00333,14,85,-34.04827167,100.7412326,-6.434072817
0.00333,14,86,-34.04856363,100.7382164,-6.436038309
0.00333,14,87,-34.0488556,100.7352002,-6.436216221
0.00333,14,88,-34.04914757,100.732184,-6.42853041
0.00333,14,89,-34.04943953,100.7291678,-6.42853041
0.00333,14,90,-34.0497315,100.7261516,-6.428822434
0.00333,14,91,-34.05002346,100.7231354,-6.43085738
0.00333,14,92,-34.05031543,100.7201192,-6.435689763
0.00333,14,93,-34.05060739,100.717103,-6.449799984
0.00333,14,94,-34.05089936,100.7140868,-6.452073454
0.00333,14,95,-34.05119132,100.7110706,-6.452896832
0.00333,14,96,-34.05148329,100.7080544,-6.45764081
0.00333,14,97,-34.05177525,100.7050382,-6.458538598
0.00333,14,98,-34.05206722,100.702022,-6.477008938
0.00333,14,99,-34.05235918,100.6990058,-6.481730441
0.00333,15,0,-34.03767387,100.9989865,-6.355761431
0.00333,15,1,-34.03796583,100.9959703,-6.355761431
0.00333,15,2,-34.0382578,100.992954,-6.352991203
0.00333,15,3,-34.03854976,100.9899378,-6.352422899
0.00333,15,4,-34.03884173,100.9869216,0
0.00333,15,5,-34.03913369,100.9839054,0
0.00333,15,6,-34.03942566,100.9808892,0
0.00333,15,7,-34.03971762,100.977873,0
0.00333,15,8,-34.04000959,100.9748568,0
0.00333,15,9,-34.04030155,100.9718406,-6.350151941
0.00333,15,10,-34.04059352,100.9688244,-6.350384577
0.00333,15,11,-34.04088549,100.9658082,0
0.00333,15,12,-34.04117745,100.962792,-6.38439636
0.00333,15,13,-34.04146942,100.9597758,-6.38439636
0.00333,15,14,-34.04176138,100.9567596,-6.38439636
0.00333,15,15,-34.04205335,100.9537434,-6.38352786
